## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
658659	periphery	Erysipelotrichaceae bacterium 3153	Erysipelotrichaceae bacterium 3_1_53
660470	core	Mesotoga prima	Mesotoga prima MesG1.Ag.4.2
661367	periphery	Legionella longbeachae	Legionella longbeachae NSW150
662755	periphery	Corynebacterium resistens	Corynebacterium resistens DSM 45100
663202	periphery	Trichophyton verrucosum	Trichophyton verrucosum HKI 0517
663278	core	Ethanoligenens harbinense	Ethanoligenens harbinense YUAN-3
663321	core	Regiella insecticola	Candidatus Regiella insecticola LSR1
663331	periphery	Arthroderma benhamiae	Arthroderma benhamiae CBS 112371
663952	periphery	Streptococcus dysgalactiae	Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957
665029	periphery	Erwinia amylovora	Erwinia amylovora CFBP1430
665571	periphery	Spirochaeta thermophila	Spirochaeta thermophila DSM 6192
665959	periphery	Bacillus sp. 2A57CT2	Bacillus sp. 2_A_57_CT2
666510	core	Acidilobus saccharovorans	Acidilobus saccharovorans 345-15
666681	core	Methylotenera versatilis	Methylotenera versatilis 301
666684	core	Afipia sp. 1NLS2	Afipia sp. 1NLS2
667014	core	Thermodesulfatator indicus	Thermodesulfatator indicus DSM 15286
667015	periphery	Bacteroides salanitronis	Bacteroides salanitronis DSM 18170
667128	core	Pasteurella dagmatis	Pasteurella dagmatis ATCC 43325
667129	periphery	Serratia odorifera DSM4582	Serratia odorifera DSM 4582
669262	core	Mannheimia haemolytica	Mannheimia haemolytica serotype A2 str. BOVINE
670487	core	Oceanithermus profundus	Oceanithermus profundus DSM 14977
674977	periphery	Vibrio alginolyticus	Vibrio alginolyticus 40B
675635	core	Pseudonocardia dioxanivorans	Pseudonocardia dioxanivorans CB1190
675806	periphery	Vibrio mimicus	Vibrio mimicus MB451
675812	periphery	Grimontia hollisae	Grimontia hollisae CIP 101886
675813	periphery	Vibrio metschnikovii	Vibrio metschnikovii CIP 69.14
675814	periphery	Vibrio coralliilyticus	Vibrio coralliilyticus ATCC BAA-450
675815	periphery	Vibrio sp. RC586	Vibrio sp. RC586
675816	periphery	Vibrio orientalis	Vibrio orientalis CIP 102891 = ATCC 33934
675817	core	Photobacterium damselae	Photobacterium damselae subsp. damselae CIP 102761
676032	periphery	Francisella novicida	Francisella cf. novicida 3523
679189	periphery	Prevotella timonensis	Prevotella timonensis CRIS 5C-B1
679190	periphery	Prevotella buccalis	Prevotella buccalis ATCC 35310
679191	core	Prevotella amnii	Prevotella amnii CRIS 21A-A
679192	core	Bulleidia extructa	Bulleidia extructa W1219
679197	core	Segniliparus rugosus	Segniliparus rugosus ATCC BAA-974
679897	core	Helicobacter mustelae	Helicobacter mustelae 12198
679901	core	Methanosalsum zhilinae	Methanosalsum zhilinae DSM 4017
679926	core	Methanoplanus petrolearius	Methanoplanus petrolearius DSM 11571
679937	periphery	Bacteroides coprosuis	Bacteroides coprosuis DSM 18011
680198	periphery	Streptomyces scabiei	Streptomyces scabiei 87.22
680646	periphery	Rothia mucilaginosa	Rothia mucilaginosa DY-18
682634	periphery	Serratia odorifera 4Rx13	Serratia odorifera 4Rx13
682795	periphery	Granulicella mallensis	Granulicella mallensis MP5ACTX8
683083	periphery	Campylobacter jejuni 414	Campylobacter jejuni subsp. jejuni 414
684719	periphery	alpha proteobacterium HIMB114	alpha proteobacterium HIMB114
685035	core	Citromicrobium bathyomarinum	Citromicrobium bathyomarinum JL354
685727	core	Rhodococcus equi	Rhodococcus equi 103S
688245	core	Comamonas testosteroni CNB2	Comamonas testosteroni CNB-2
688246	periphery	Prevotella multisaccharivorax	Prevotella multisaccharivorax DSM 17128
688269	periphery	Thermotoga thermarum	Thermotoga thermarum DSM 5069
688270	periphery	Cellulophaga algicola	Cellulophaga algicola DSM 14237
690566	periphery	Sphingobium chlorophenolicum	Sphingobium chlorophenolicum L-1
690850	periphery	Desulfovibrio africanus	Desulfovibrio africanus str. Walvis Bay
693661	periphery	Archaeoglobus veneficus	Archaeoglobus veneficus SNP6
693746	core	Oscillibacter valericigenes	Oscillibacter valericigenes Sjm18-20
693977	core	Deinococcus proteolyticus	Deinococcus proteolyticus MRP
693979	periphery	Bacteroides helcogenes	Bacteroides helcogenes P 36-108
694427	core	Paludibacter propionicigenes	Paludibacter propionicigenes WB4
694429	core	Pyrolobus fumarii	Pyrolobus fumarii 1A
694569	core	Aggregatibacter actinomycetemcomitans	Aggregatibacter actinomycetemcomitans D7S-1
696125	periphery	Bartonella clarridgeiae	Bartonella clarridgeiae 73
696127	core	Midichloria mitochondrii	Candidatus Midichloria mitochondrii IricVA
696369	periphery	Desulfotomaculum nigrificans	Desulfotomaculum nigrificans DSM 574
696747	periphery	Arthrospira platensis	Arthrospira platensis NIES-39
697281	core	Mahella australiensis	Mahella australiensis 50-1 BON
697282	core	Methylobacter tundripaludum	Methylobacter tundripaludum SV96
697303	periphery	Thermoanaerobacter wiegelii	Thermoanaerobacter wiegelii Rt8.B1
697329	periphery	Ruminococcus albus 7	Ruminococcus albus 7
698737	periphery	Staphylococcus lugdunensis	Staphylococcus lugdunensis HKU09-01
698757	periphery	Pyrobaculum oguniense	Pyrobaculum oguniense TE7
698964	periphery	Corynebacterium diphtheriae	Corynebacterium diphtheriae PW8
699184	periphery	Bacillus cereus SJ1	Bacillus cereus SJ1
699218	periphery	Megasphaera sp. 28L	Megasphaera genomosp. type_1 str. 28L
699246	periphery	Clostridiales sp. BVAB3	Clostridiales genomosp. BVAB3 str. UPII9-5
700015	core	Coriobacterium glomerans	Coriobacterium glomerans PW2
700598	core	Niastella koreensis	Niastella koreensis GR20-10
701176	periphery	Vibrio sp. N418	Vibrio sp. N418
701347	periphery	Enterobacter cloacae SCF1	Enterobacter cloacae SCF1
701521	periphery	Pediococcus claussenii	Pediococcus claussenii ATCC BAA-344
702113	core	Novosphingobium sp. PP1Y	Novosphingobium sp. PP1Y
702438	periphery	Prevotella oulorum	Prevotella oulorum F0390
702450	core	Turicibacter sanguinis	Turicibacter sanguinis PC909
702453	core	Listeria seeligeri	Listeria seeligeri FSL N1-067
706191	periphery	Pantoea ananatis	Pantoea ananatis LMG 20103
706194	periphery	Sulcia muelleri CARI	Candidatus Sulcia muelleri CARI
706433	core	Solobacterium moorei	Solobacterium moorei F0204
706434	periphery	Megasphaera micronuciformis	Megasphaera micronuciformis F0359
706436	periphery	Capnocytophaga sp. 329	Capnocytophaga sp. oral taxon 329 str. F0087
706437	periphery	Streptococcus anginosus F0211	Streptococcus anginosus F0211
708248	periphery	Mycoplasma suis	Mycoplasma suis KI3806
708616	periphery	Mycoplasma gallisepticum	Mycoplasma gallisepticum str. F
709032	core	Sulfuricurvum kujiense	Sulfuricurvum kujiense DSM 16994
709797	periphery	Bradyrhizobiaceae bacterium	Bradyrhizobiaceae bacterium SG-6C
709986	periphery	Deinococcus maricopensis	Deinococcus maricopensis DSM 21211
709991	core	Odoribacter splanchnicus	Odoribacter splanchnicus DSM 20712
710393	periphery	Helicobacter suis	Helicobacter suis HS1
710685	periphery	Mycobacterium rhodesiae	Mycobacterium rhodesiae NBB3
710696	core	Intrasporangium calvum	Intrasporangium calvum DSM 43043
712898	periphery	Pantoea vagans	Pantoea vagans C9-1
712938	periphery	Lactobacillus fermentum	Lactobacillus fermentum CECT 5716
713605	periphery	Lactobacillus iners	Lactobacillus iners AB-1
713887	periphery	cyanobacterium UCYNA	cyanobacterium UCYN-A
714313	periphery	Lactobacillus sanfranciscensis	Lactobacillus sanfranciscensis TMW 1.1304
714943	core	Mucilaginibacter paludis	Mucilaginibacter paludis DSM 18603
714961	core	Lysinibacillus fusiformis	Lysinibacillus fusiformis ZC1
714995	periphery	Gluconacetobacter hansenii	Gluconacetobacter hansenii ATCC 23769
715225	periphery	Paenibacillus vortex	Paenibacillus vortex V453
715226	periphery	Asticcacaulis biprosthecum	Asticcacaulis biprosthecum C19
715451	periphery	Alteromonas sp. SN2	Alteromonas sp. SN2
716541	periphery	Enterobacter cloacae ATCC13047	Enterobacter cloacae subsp. cloacae ATCC 13047
716544	core	Waddlia chondrophila	Waddlia chondrophila WSU 86-1044
717231	core	Flexistipes sinusarabici	Flexistipes sinusarabici DSM 4947
717606	periphery	Paenibacillus curdlanolyticus	Paenibacillus curdlanolyticus YK9
717608	periphery	Clostridium saccharolyticum K10	Clostridium cf. saccharolyticum K10
717773	core	Thioalkalimicrobium cyclicum	Thioalkalimicrobium cyclicum ALM1
717774	periphery	Marinomonas mediterranea	Marinomonas mediterranea MMB-1
717785	core	Hyphomicrobium sp. MC1	Hyphomicrobium sp. MC1
717959	periphery	Alistipes shahii	Alistipes shahii WAL 8301
717960	periphery	Eubacterium cylindroides	Eubacterium cylindroides T2-87
717962	core	Coprococcus catus	Coprococcus catus GD/7
718252	core	Faecalibacterium prausnitzii L26	Faecalibacterium prausnitzii L2-6
718254	periphery	Enterobacter cloacae NCTC9394	Enterobacter cloacae subsp. cloacae NCTC 9394
718255	periphery	Roseburia intestinalis	Roseburia intestinalis XB6B4
720554	periphery	Clostridium clariflavum	Clostridium clariflavum DSM 19732
720555	periphery	Bacillus atrophaeus	Bacillus atrophaeus 1942
722419	periphery	Pseudoalteromonas haloplanktis ANT505	Pseudoalteromonas haloplanktis ANT/505
722438	periphery	Mycoplasma pneumoniae	Mycoplasma pneumoniae FH
741091	periphery	Rahnella sp. Y9602	Rahnella sp. Y9602
742159	periphery	Achromobacter piechaudii	Achromobacter piechaudii ATCC 43553
742723	periphery	Lachnospiraceae bacterium 2146FAA	Lachnospiraceae bacterium 2_1_46FAA
742740	periphery	Clostridium symbiosum	Clostridium symbiosum WAL-14163
742766	periphery	Dysgonomonas gadei	Dysgonomonas gadei ATCC BAA-286
742767	core	Dysgonomonas mossii	Dysgonomonas mossii DSM 22836
742821	core	Sutterella wadsworthensis	Sutterella wadsworthensis 3_1_45B
743299	periphery	Acidithiobacillus ferrivorans	Acidithiobacillus ferrivorans SS3
743525	periphery	Thermus scotoductus	Thermus scotoductus SA-01
743718	core	Isoptericola variabilis	Isoptericola variabilis 225
743720	periphery	Pseudomonas fulva	Pseudomonas fulva 12-X
743721	core	Pseudoxanthomonas suwonensis	Pseudoxanthomonas suwonensis 11-1
743722	core	Sphingobacterium sp. 21	Sphingobacterium sp. 21
743965	periphery	Mycoplasma putrefaciens	Mycoplasma putrefaciens KS1
744872	periphery	Spirochaeta caldaria	Spirochaeta caldaria DSM 7334
744979	core	Ahrensia sp. R2A130	Ahrensia sp. R2A130
744980	core	Roseibium sp. TrichSKD4	Roseibium sp. TrichSKD4
745277	core	Rahnella aquatilis	Rahnella aquatilis CIP 78.65 = ATCC 33071
746360	periphery	Pseudomonas fluorescens WH6	Pseudomonas fluorescens WH6
747365	core	Thermodesulfobium narugense	Thermodesulfobium narugense DSM 14796
747682	periphery	Mycoplasma alligatoris	Mycoplasma alligatoris A21JP2
748224	periphery	Faecalibacterium prausnitzii KLE1255	Faecalibacterium cf. prausnitzii KLE1255
748671	periphery	Lactobacillus crispatus	Lactobacillus crispatus ST1
748727	periphery	Clostridium ljungdahlii	Clostridium ljungdahlii DSM 13528
749222	core	Nitratifractor salsuginis	Nitratifractor salsuginis DSM 16511
749414	periphery	Streptomyces bingchenggensis	Streptomyces bingchenggensis BCW-1
749927	core	Amycolatopsis mediterranei	Amycolatopsis mediterranei U32
751586	periphery	Brevundimonas diminuta	Brevundimonas diminuta ATCC 11568
752555	periphery	Prevotella bryantii	Prevotella bryantii B14
754027	periphery	Treponema phagedenis	Treponema phagedenis F0421
754252	periphery	Propionibacterium freudenreichii	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
755731	periphery	Clostridium sp. BNL1100	Clostridium sp. BNL1100
755732	core	Fluviicola taffensis	Fluviicola taffensis DSM 16823
756067	core	Microcoleus vaginatus	Microcoleus vaginatus FGP-2
756272	periphery	Planctomyces brasiliensis	Planctomyces brasiliensis DSM 5305
756883	periphery	halophilic archaeon DL31	halophilic archaeon DL31
757424	core	Herbaspirillum seropedicae	Herbaspirillum seropedicae SmR1
759362	core	Ketogulonigenium vulgarum	Ketogulonigenium vulgarum WSH-001
759914	periphery	Brachyspira pilosicoli	Brachyspira pilosicoli 95/1000
760011	periphery	Spirochaeta coccoides	Spirochaeta coccoides DSM 17374
760142	core	Hippea maritima	Hippea maritima DSM 10411
760192	core	Haliscomenobacter hydrossis	Haliscomenobacter hydrossis DSM 1100
760568	core	Desulfotomaculum kuznetsovii	Desulfotomaculum kuznetsovii DSM 6115
761193	core	Runella slithyformis	Runella slithyformis DSM 19594
762051	periphery	Leuconostoc kimchii	Leuconostoc kimchii IMSNU 11154
762376	periphery	Achromobacter xylosoxidans A8	Achromobacter xylosoxidans A8
762550	periphery	Leuconostoc gasicomitatum	Leuconostoc gasicomitatum LMG 18811
762903	periphery	Pedobacter saltans	Pedobacter saltans DSM 12145
762948	core	Rothia dentocariosa	Rothia dentocariosa ATCC 17931
762963	periphery	Actinomyces sp. 170	Actinomyces sp. oral taxon 170 str. F0386
762982	core	Paraprevotella xylaniphila	Paraprevotella xylaniphila YIT 11841
762983	core	Succinatimonas hippei	Succinatimonas hippei YIT 12066
762984	periphery	Bacteroides clarus	Bacteroides clarus YIT 12056
763034	periphery	Bacteroides fluxus	Bacteroides fluxus YIT 12057
764291	periphery	Streptococcus urinalis	Streptococcus urinalis 2285-97
764298	periphery	Streptococcus macacae	Streptococcus macacae NCTC 11558
764299	periphery	Streptococcus ictaluri	Streptococcus ictaluri 707-05
765123	periphery	Propionibacterium acnes HL037PA2	Propionibacterium acnes HL037PA2
765177	periphery	Desulfurococcus mucosus	Desulfurococcus mucosus DSM 2162
765420	core	Oscillochloris trichoides	Oscillochloris trichoides DG-6
765698	periphery	Mesorhizobium ciceri	Mesorhizobium ciceri biovar biserrulae WSM1271
765910	core	Marichromatium purpuratum	Marichromatium purpuratum 984
765952	core	Parachlamydia acanthamoebae	Parachlamydia acanthamoebae UV-7
767031	periphery	Prevotella denticola	Prevotella denticola F0289
767100	periphery	Parvimonas sp. F0139	Parvimonas sp. oral taxon 110 str. F0139
768066	periphery	Halomonas elongata	Halomonas elongata DSM 2581
768670	core	Calditerrivibrio nitroreducens	Calditerrivibrio nitroreducens DSM 19672
768679	core	Thermoproteus tenax	Thermoproteus tenax Kra 1
768706	core	Desulfosporosinus orientis	Desulfosporosinus orientis DSM 765
768726	periphery	Streptococcus mitis F0392	Streptococcus mitis bv. 2 str. F0392
771870	core	Sordaria macrospora	Sordaria macrospora k hell
795359	core	Thermodesulfobacterium sp. OPB45	Thermodesulfobacterium sp. OPB45
795797	core	Halalkalicoccus jeotgali	Halalkalicoccus jeotgali B3
796620	periphery	Vibrio caribbenthicus	Vibrio caribbenthicus ATCC BAA-2122
797209	core	Haladaptatus paucihalophilus	Haladaptatus paucihalophilus DX253
797210	core	Halopiger xanaduensis	Halopiger xanaduensis SH-6
856793	core	Micavibrio aeruginosavorus	Micavibrio aeruginosavorus ARL-13
857087	core	Methylomonas methanica	Methylomonas methanica MC09
857571	periphery	Moraxella catarrhalis	Moraxella catarrhalis O35E
858215	periphery	Thermoanaerobact. xylanolyticum	Thermoanaerobacterium xylanolyticum LX-11
858619	periphery	Corynebacterium variabile	Corynebacterium variabile DSM 44702
859194	periphery	Mycoplasma haemofelis	Mycoplasma haemofelis Ohio2
859654	core	Blochmannia vafer	Candidatus Blochmannia vafer str. BVAF
860228	periphery	Capnocytophaga canimorsus	Capnocytophaga canimorsus Cc5
861208	periphery	Agrobacterium sp. H133	Agrobacterium sp. H13-3
861360	periphery	Arthrobacter arilaitensis	Arthrobacter arilaitensis Re117
861557	periphery	Pyrenophora teres	Pyrenophora teres f. teres 0 1
862514	periphery	Pediococcus acidilactici	Pediococcus acidilactici DSM 20284
862515	periphery	Prevotella marshii	Prevotella marshii DSM 16973
862517	periphery	Peptoniphilus duerdenii	Peptoniphilus duerdenii ATCC BAA-1640
862719	periphery	Azospirillum lipoferum	Azospirillum lipoferum 4B
862751	periphery	Streptomyces sp. SirexAAE	Streptomyces sp. SirexAA-E
862908	core	Bacteriovorax marinus	Bacteriovorax marinus SJ
862965	periphery	Haemophilus parainfluenzae	Haemophilus parainfluenzae T3T1
864563	periphery	Selenomonas sp. 67H29BP	Selenomonas sp. oral taxon 149 str. 67H29BP
864564	core	Parascardovia denticolens	Parascardovia denticolens DSM 10105 = JCM 12538
864565	periphery	Eubacterium yurii	Eubacterium yurii subsp. margaretiae ATCC 43715
864567	periphery	Streptococcus mitis ATCC6249	Streptococcus mitis ATCC 6249
864570	periphery	Streptococcus sp. 73H25AP	Streptococcus sp. oral taxon 071 str. 73H25AP
865938	core	Weeksella virosa	Weeksella virosa DSM 16922
866771	periphery	Prevotella disiens	Prevotella disiens FB035-09AN
866774	core	Atopobium vaginae PB189T14	Atopobium vaginae PB189-T1-4
866775	core	Aerococcus urinae	Aerococcus urinae ACS-120-V-Col10a
866776	core	Veillonella atypica	Veillonella atypica ACS-049-V-Sch6
867900	core	Cellulophaga lytica	Cellulophaga lytica DSM 7489
867903	core	Thermaerobacter subterraneus	Thermaerobacter subterraneus DSM 13965
868131	periphery	Methanobacterium sp. SWAN1	Methanobacterium sp. SWAN-1
868132	core	Methanobacterium sp. AL21	Methanobacterium sp. AL-21
868864	core	Desulfurobacterium thermolithotrophum	Desulfurobacterium thermolithotrophum DSM 11699
869209	periphery	Treponema succinifaciens	Treponema succinifaciens DSM 2489
869210	core	Marinithermus hydrothermalis	Marinithermus hydrothermalis DSM 14884
871237	periphery	Streptococcus infantis SK1302	Streptococcus infantis SK1302
871271	core	Zinderia insecticola	Candidatus Zinderia insecticola CARI
871585	periphery	Acinetobacter calcoaceticus	Acinetobacter calcoaceticus PHEA-2
873447	periphery	Streptococcus parauberis	Streptococcus parauberis NCFD 2020
873448	periphery	Streptococcus porcinus	Streptococcus porcinus str. Jelinkova 176
873449	periphery	Streptococcus criceti	Streptococcus criceti HS-6
873517	core	Capnocytophaga ochracea F0287	Capnocytophaga ochracea F0287
873533	periphery	Prevotella oralis	Prevotella oralis ATCC 33269
875328	core	Mycobacterium sp. JDM601	Mycobacterium sp. JDM601
876044	periphery	gamma proteobacterium IMCC3088	gamma proteobacterium IMCC3088
876142	periphery	Encephalitozoon intestinalis	Encephalitozoon intestinalis ATCC 50506
878320	periphery	Aeromonas caviae	Aeromonas caviae Ae398
879243	periphery	Porphyromonas asaccharolytica	Porphyromonas asaccharolytica DSM 20707
879305	core	Anaerococcus prevotii ACS065VCol13	Anaerococcus prevotii ACS-065-V-Col13
879308	periphery	Peptoniphilus sp. F0436	Peptoniphilus sp. oral taxon 375 str. F0436
879309	periphery	Veillonella sp. F0412	Veillonella sp. oral taxon 158 str. F0412
879310	periphery	Selenomonas sp F0430	Selenomonas sp. oral taxon 137 str. F0430
880070	core	Cyclobacterium marinum	Cyclobacterium marinum DSM 745
880072	core	Desulfobacca acetoxidans	Desulfobacca acetoxidans DSM 11109
880447	periphery	Mycoplasma leachii	Mycoplasma leachii PG50
880724	core	Methanotorris igneus	Methanotorris igneus Kol 5
881621	periphery	Listeria ivanovii	Listeria ivanovii subsp. ivanovii PAM 55
882102	periphery	Vibrio anguillarum	Vibrio anguillarum 775
882378	periphery	Burkholderia rhizoxinica	Burkholderia rhizoxinica HKI 454
882884	core	Salmonella enterica RSK2980	Salmonella enterica subsp. arizonae serovar str. RSK2980
886377	core	Muricauda ruestringensis	Muricauda ruestringensis DSM 13258
886738	periphery	Nitrosoarchaeum limnia	Candidatus Nitrosoarchaeum limnia SFB1
886872	periphery	Leuconostoc argentinum	Leuconostoc argentinum KCTC 3773
886882	periphery	Paenibacillus polymyxa SC2	Paenibacillus polymyxa SC2
887062	core	Hylemonella gracilis	Hylemonella gracilis ATCC 19624
887324	periphery	Actinobacillus ureae	Actinobacillus ureae ATCC 25976
887325	core	Eubacterium saburreum	Eubacterium saburreum DSM 3986
887327	core	Kingella kingae	Kingella kingae ATCC 23330
887898	core	Lautropia mirabilis	Lautropia mirabilis ATCC 51599
887929	core	Pseudoramibacter alactolyticus	Pseudoramibacter alactolyticus ATCC 23263
888048	periphery	Streptococcus parasanguinis	Streptococcus parasanguinis ATCC 903
888049	periphery	Streptococcus sanguinis ATCC49296	Streptococcus sanguinis ATCC 49296
888052	periphery	Actinomyces sp. 180	Actinomyces sp. oral taxon 180 str. F0310
888056	core	Actinomyces sp. 448	Actinomyces sp. oral taxon 448 str. F0400
888057	periphery	Aggregatibacter segnis	Aggregatibacter segnis ATCC 33393
888059	periphery	Capnocytophaga sp. 338	Capnocytophaga sp. oral taxon 338 str. F0234
888060	core	Centipeda periodontii	Centipeda periodontii DSM 2778
888064	periphery	Enterococcus italicus	Enterococcus italicus DSM 15952
888741	periphery	Kingella denitrificans	Kingella denitrificans ATCC 33394
888742	periphery	Neisseria bacilliformis	Neisseria bacilliformis ATCC BAA-1200
888743	periphery	Prevotella multiformis	Prevotella multiformis DSM 16608
888746	core	Streptococcus peroris	Streptococcus peroris ATCC 700780
888832	periphery	Prevotella salivae	Prevotella salivae DSM 15606
888833	periphery	Streptococcus australis	Streptococcus australis ATCC 700641
889201	periphery	Streptococcus cristatus	Streptococcus cristatus ATCC 51100
889513	periphery	Corynebacterium pseudotuberculosis	Corynebacterium pseudotuberculosis I19
891391	periphery	Lactobacillus acidophilus 30SC	Lactobacillus acidophilus 30SC
891974	periphery	Plautia stali	Plautia stali symbiont
903503	core	Moranella endobia	Candidatus Moranella endobia PCIT
903510	periphery	Vibrio furnissii	Vibrio furnissii NCTC 11218
903814	periphery	Eubacterium limosum	Eubacterium limosum KIST612
904293	periphery	Streptococcus downei	Streptococcus downei F0415
904294	periphery	Streptococcus sp. F0418	Streptococcus sp. oral taxon 056 str. F0418
904296	periphery	Oribacterium sp. F0425	Oribacterium sp. oral taxon 108 str. F0425
904306	periphery	Streptococcus vestibularis	Streptococcus vestibularis F0396
906968	periphery	Treponema brennaborense	Treponema brennaborense DSM 12168
907239	periphery	Helicobacter pylori SouthAfrica7	Helicobacter pylori SouthAfrica7
907931	core	Leuconostoc fallax	Leuconostoc fallax KCTC 3537
907965	periphery	Encephalitozoon hellem	Encephalitozoon hellem ATCC 50504
908337	core	Eremococcus coleocola	Eremococcus coleocola ACS-139-V-Col8
908338	core	Peptoniphilus harei	Peptoniphilus harei ACS-146-V-Sch2b
908340	periphery	Clostridium sp. HGF2	Clostridium sp. HGF2
908612	core	Alistipes sp. HGB5	Alistipes sp. HGB5
908937	periphery	Prevotella dentalis	Prevotella dentalis DSM 3688
910313	periphery	Streptococcus pseudoporcinus	Streptococcus pseudoporcinus SPIN 20026
910314	periphery	Dialister microaerophilus	Dialister microaerophilus UPII 345-E
911045	core	Pseudovibrio sp. FOBEG1	Pseudovibrio sp. FO-BEG1
911104	periphery	Weissella cibaria	Weissella cibaria KACC 11862
913848	periphery	Lactobacillus coryniformis	Lactobacillus coryniformis subsp. coryniformis KCTC 3167
926562	periphery	Owenweeksia hongkongensis	Owenweeksia hongkongensis DSM 17368
926569	core	Anaerolinea thermophila	Anaerolinea thermophila UNI-1
927666	periphery	Streptococcus oralis Uo5	Streptococcus oralis Uo5
927691	periphery	Leuconostoc gelidum	Leuconostoc gelidum KCTC 3527
929439	periphery	Leishmania mexicana	Leishmania mexicana MHOM GT 2001 U1103
929506	periphery	Clostridium botulinum BKT015925	Clostridium botulinum BKT015925
930171	periphery	Arthrobacter phenanthrenivorans	Arthrobacter phenanthrenivorans Sphe3
930942	periphery	Lactobacillus animalis	Lactobacillus animalis KCTC 3501
930945	core	Sulfolobus islandicus	Sulfolobus islandicus REY15A
930946	core	Fructobacillus fructosus	Fructobacillus fructosus KCTC 3544
931626	core	Acetobacterium woodii	Acetobacterium woodii DSM 1030
931890	periphery	Eremothecium cymbalariae	Eremothecium cymbalariae DBVPG_7215
933115	core	Planococcus donghaensis	Planococcus donghaensis MPA1U2
933801	core	Acidianus hospitalis	Acidianus hospitalis W1
936140	periphery	Lactobacillus farciminis	Lactobacillus farciminis KCTC 3681
936155	periphery	Helicobacter felis	Helicobacter felis ATCC 49179
937774	core	Taylorella equigenitalis	Taylorella equigenitalis MCE9
940190	core	Melissococcus plutonius	Melissococcus plutonius ATCC 35311
940615	core	Granulicella tundricola	Granulicella tundricola
941770	core	Lactobacillus fructivorans	Lactobacillus fructivorans KCTC 3543
944547	periphery	Arcobacter sp. L	Arcobacter sp. L
944559	periphery	Paenibacillus sp. HGF7	Paenibacillus sp. HGF7
944560	periphery	Actinomyces sp. 175	Actinomyces sp. oral taxon 175 str. F0384
944562	periphery	Lactobacillus oris	Lactobacillus oris F0423
944564	periphery	Veillonella sp. F0422	Veillonella sp. oral taxon 780 str. F0422
944565	periphery	Parvimonas sp. F0440	Parvimonas sp. oral taxon 393 str. F0440
945021	core	Tetragenococcus halophilus	Tetragenococcus halophilus NBRC 12172
945543	periphery	Vibrio brasiliensis	Vibrio brasiliensis LMG 20546
945550	periphery	Vibrio sinaloensis	Vibrio sinaloensis DSM 21326
945681	periphery	Acetobacter pomorum	Acetobacter pomorum DM001
945712	periphery	Corynebacterium ulcerans	Corynebacterium ulcerans BR-AD22
977880	periphery	Cupriavidus taiwanensis	Cupriavidus taiwanensis LMG 19424
979556	core	Microbacterium testaceum	Microbacterium testaceum StLB037
981222	core	Chloracidobacterium thermophilum	Candidatus Chloracidobacterium thermophilum B
981383	core	Ornithinibacillus scapharcae	Ornithinibacillus scapharcae TW25
983328	periphery	Campylobacter fetus	Campylobacter fetus subsp. venerealis NCTC 10354
983544	core	Lacinutrix sp. 5H374	Lacinutrix sp. 5H-3-7-4
983545	periphery	Glaciecola sp. 4H37YE5	Glaciecola sp. 4H-3-7+YE-5
983548	core	Krokinobacter sp. 4H375	Krokinobacter sp. 4H-3-7-5
983920	periphery	Novosphingobium nitrogenifigens	Novosphingobium nitrogenifigens DSM 19370
984892	periphery	Staphylococcus pseudintermedius	Staphylococcus pseudintermedius ED99
985002	periphery	Staphylococcus aureus MSHR1132	Staphylococcus aureus subsp. aureus MSHR1132
985053	periphery	Vulcanisaeta moutnovskia	Vulcanisaeta moutnovskia 768-28
985665	periphery	Paenibacillus terrae	Paenibacillus terrae HPL-003
985867	core	Odyssella thessalonicensis	Candidatus Odyssella thessalonicensis L13
986075	core	Caldalkalibacillus thermarum	Caldalkalibacillus thermarum TA2.A1
987059	core	Rubrivivax benzoatilyticus	Rubrivivax benzoatilyticus JA2
990316	core	Methanosaeta concilii	Methanosaeta concilii GP6
991905	periphery	Polymorphum gilvum	Polymorphum gilvum SL003B-26A1
992406	core	Riemerella anatipestifer	Riemerella anatipestifer RA-GD
996637	core	Streptomyces griseoaurantiacus	Streptomyces griseoaurantiacus M045
997346	core	Desmospora sp. 8437	Desmospora sp. 8437
997352	periphery	Prevotella nigrescens	Prevotella nigrescens ATCC 33563
997353	periphery	Prevotella pallens	Prevotella pallens ATCC 700821
997830	periphery	Streptococcus infantis X	Streptococcus infantis X
998088	core	Aeromonas veronii	Aeromonas veronii B565
999141	core	Halomonas sp. TD01	Halomonas sp. TD01
999541	periphery	Burkholderia gladioli	Burkholderia gladioli BSR3
999630	periphery	Thermoproteus uzoniensis	Thermoproteus uzoniensis 768-20
1000565	core	Methyloversatilis universalis	Methyloversatilis universalis FAM5
1000569	periphery	Megasphaera sp. UPII135E	Megasphaera sp. UPII 135-E
1000570	periphery	Streptococcus anginosus SK52	Streptococcus anginosus SK52 = DSM 20563
1000588	periphery	Streptococcus mitis SK95	Streptococcus mitis bv. 2 str. SK95
1001530	periphery	Photobacterium leiognathi	Photobacterium leiognathi subsp. mandapamensis svers.1.1.
1001585	periphery	Pseudomonas mendocina NK01	Pseudomonas mendocina NK-01
