## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
1009370	core	Acetonema longum DSM 6540	Acetonema longum
1009858	periphery	Buchnera aphidicola str. G002 (Myzus persicae)	Buchnera aphidicola G002
1026882	periphery	Methylophaga aminisulfidivorans MP	Methylophaga aminisulfidivorans
1026970	periphery	Nannospalax galili	Nannospalax galili
1027273	periphery	Endozoicomonas montiporae	Endozoicomonas montiporae
1027292	core	Sporosarcina newyorkensis 2681	Sporosarcina newyorkensis
1027371	periphery	Gordonia alkanivorans NBRC 16433	Gordonia alkanivorans
1027396	periphery	Listeria monocytogenes str. Scott A	Listeria monocytogenes Scott
1028307	core	Enterobacter aerogenes KCTC 2190	Enterobacter aerogenes
1028800	periphery	Neorhizobium galegae bv. orientalis str. HAMBI 540	Neorhizobium galegae orientalis
1028801	periphery	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	Neorhizobium galegae officinalis
1028803	periphery	Haemophilus haemolyticus M19501	Haemophilus haemolyticus M19501
1028805	periphery	Haemophilus haemolyticus M21621	Haemophilus haemolyticus M21621
1028806	periphery	Haemophilus haemolyticus M21639	Haemophilus haemolyticus M21639
1029718	core	Candidatus Arthromitus sp. SFB-mouse-Japan	Arthromitus sp. SFBmouseJapan
1029823	periphery	Acinetobacter sp. P8-3-8	Acinetobacter sp. P838
1029824	periphery	Kocuria rhizophila P7-4	Kocuria rhizophila P74
1030157	periphery	Sphingomonas sp. KC8	Sphingomonas sp. KC8
1031288	core	Caloramator sp. ALD01	Caloramator sp. ALD01
1031711	periphery	Ralstonia solanacearum Po82	Ralstonia solanacearum Po82
1032480	core	Microlunatus phosphovorus NM-1	Microlunatus phosphovorus
1033730	periphery	Aeromicrobium massiliense JC14	Aeromicrobium massiliense
1033732	periphery	Alistipes senegalensis JC50	Alistipes senegalensis
1033733	periphery	Anaerococcus senegalensis JC48	Anaerococcus senegalensis
1033734	periphery	Bacillus timonensis	Bacillus timonensis
1033736	core	Brevibacterium senegalense	Brevibacterium senegalense
1033737	periphery	Clostridium senegalense JC122	Clostridium senegalense
1033738	core	Kurthia sp. Dielmo	Kurthia sp. Dielmo
1033739	periphery	Kurthia massiliensis	Kurthia massiliensis
1033740	periphery	Kurthia sp. JC8E	Kurthia sp. JC8E
1033743	periphery	Paenibacillus senegalensis JC66	Paenibacillus senegalensis
1033744	periphery	Peptoniphilus senegalensis JC140	Peptoniphilus senegalensis
1033802	core	Salinisphaera shabanensis E1L3A	Salinisphaera shabanensis
1033806	periphery	Halorhabdus tiamatea SARL4B	Halorhabdus tiamatea
1033810	core	Haloplasma contractile SSD-17B	Haloplasma contractile
1033837	periphery	Lactobacillus kefiranofaciens ZW3	Lactobacillus kefiranofaciens
1033991	periphery	Rhizobium leguminosarum bv. trifolii CB782	Rhizobium leguminosarum trifolii CB782
1034345	periphery	Senegalimassilia anaerobia JC110	Senegalimassilia anaerobia
1034347	periphery	Bacillus massiliosenegalensis JC6	Bacillus massiliosenegalensis
1034769	periphery	Paenibacillus sp. HW567	Paenibacillus sp. HW567
1034807	periphery	Flavobacterium branchiophilum FL-15	Flavobacterium branchiophilum
1034808	periphery	Mycoplasma anatis 1340	Mycoplasma anatis
1034809	periphery	Staphylococcus lugdunensis N920143	Staphylococcus lugdunensis N920143
1034943	periphery	Legionella massiliensis	Legionella massiliensis
1035184	periphery	Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377	Streptococcus constellatus pharyngis SK1060
1035187	periphery	Streptococcus mitis SK569	Streptococcus mitis SK569
1035189	periphery	Streptococcus infantis SK970	Streptococcus infantis SK970
1035191	periphery	Brevundimonas diminuta 470-4	Brevundimonas diminuta 4704
1035193	core	Capnocytophaga sp. oral taxon 326 str. F0382	Capnocytophaga sp. F0382
1035195	periphery	Corynebacterium durum F0235	Corynebacterium durum
1035196	periphery	Peptostreptococcus anaerobius VPI 4330 = DSM 2949	Peptostreptococcus anaerobius VPI4330
1035197	periphery	Prevotella sp. oral taxon 473 str. F0040	Prevotella sp. F0040
1035308	periphery	Dehalobacter sp. FTH1	Dehalobacter sp. FTH1
1035839	periphery	Haemophilus sputorum CCUG 13788	Haemophilus sputorum
1036674	periphery	Idiomarina sp. A28L	Idiomarina sp. A28L
1037409	periphery	Bradyrhizobium japonicum USDA 6	Bradyrhizobium japonicum USDA6
1037410	periphery	Mycoplasma columbinum SF7	Mycoplasma columbinum
1038858	periphery	Azorhizobium doebereinerae UFLA1-100	Azorhizobium doebereinerae
1038859	periphery	Bradyrhizobium elkanii WSM1741	Bradyrhizobium elkanii WSM1741
1038860	periphery	Bradyrhizobium elkanii WSM2783	Bradyrhizobium elkanii WSM2783
1038862	periphery	Bradyrhizobium japonicum USDA 124	Bradyrhizobium japonicum USDA124
1038866	periphery	Bradyrhizobium sp. WSM2793	Bradyrhizobium sp. WSM2793
1038867	periphery	Bradyrhizobium sp. WSM3983	Bradyrhizobium sp. WSM3983
1038869	periphery	Burkholderia mimosarum LMG 23256	Burkholderia mimosarum
1038922	periphery	Pseudomonas fluorescens Q2-87	Pseudomonas fluorescens Q287
1040982	periphery	Mesorhizobium loti CJ3sym	Mesorhizobium loti CJ3sym
1040983	periphery	Mesorhizobium loti USDA 3471	Mesorhizobium loti USDA3471
1040986	periphery	Mesorhizobium sp. WSM3224	Mesorhizobium sp. WSM3224
1040987	periphery	Mesorhizobium sp. WSM3626	Mesorhizobium sp. WSM3626
1040989	periphery	Bradyrhizobium sp. ARR65	Bradyrhizobium sp. ARR65
1041138	periphery	Rhizobium gallicum bv. gallicum R602sp	Rhizobium gallicum
1041139	periphery	Rhizobium giardinii bv. giardinii H152	Rhizobium giardinii
1041142	periphery	Rhizobium leguminosarum bv. viciae GB30	Rhizobium leguminosarum viciae GB30
1041146	periphery	Rhizobium sullae WSM1592	Rhizobium sullae
1041147	periphery	Rhizobium leucaenae USDA 9039	Rhizobium leucaenae
1041159	periphery	Ensifer sp. WSM1721	Ensifer sp. WSM1721
1041504	periphery	Candidatus Arthromitus sp. SFB-rat-Yit	Arthromitus sp. SFBratYit
1041522	periphery	Mycobacterium colombiense CECT 3035	Mycobacterium colombiense
1041607	periphery	Wickerhamomyces ciferrii	Wickerhamomyces ciferrii
1041826	periphery	Flavobacterium columnare ATCC 49512	Flavobacterium columnare
1041930	core	Methanocella conradii HZ254	Methanocella conradii
1042156	periphery	Clostridium sp. SY8519	Clostridium sp. SY8519
1042163	core	Brevibacillus laterosporus LMG 15441	Brevibacillus laterosporus LMG15441
1042209	periphery	Pseudomonas fluorescens HK44	Pseudomonas fluorescens HK44
1042326	periphery	Rhizobium sp. IBUN	Rhizobium sp. IBUN
1042375	periphery	Marinobacterium stanieri S30	Marinobacterium stanieri
1042376	periphery	Flavobacteriaceae bacterium S85	Flavobacteriaceae bacterium S85
1042377	periphery	Microbulbifer agarilyticus S89	Microbulbifer agarilyticus
1042876	periphery	Pseudomonas putida S16	Pseudomonas putida S16
1042877	periphery	Thermococcus sp. 4557	Thermococcus sp. 4557
1043205	core	Serinicoccus profundi MCCC 1A05965	Serinicoccus profundi
1043493	core	Lysinimicrobium mangrovi	Lysinimicrobium mangrovi
1045004	periphery	Oenococcus kitaharae DSM 17330	Oenococcus kitaharae
1045009	periphery	Citricoccus sp. CH26A	Citricoccus sp. CH26A
1045854	periphery	Weissella koreensis KACC 15510	Weissella koreensis
1045855	periphery	Pseudoxanthomonas spadix BD-a59	Pseudoxanthomonas spadix
1045856	periphery	Enterobacter cloacae EcWSU1	Enterobacter cloacae EcWSU1
1045858	core	Brachyspira intermedia PWS/A	Brachyspira intermedia
1046625	periphery	Acinetobacter lwoffii WJ10621	Acinetobacter lwoffii WJ10621
1046627	core	Bizionia argentinensis JUB59	Bizionia argentinensis
1046629	periphery	Streptococcus salivarius 57.I	Streptococcus salivarius 57I
1046714	core	Gayadomonas joobiniege G7	Gayadomonas joobiniege
1046724	periphery	Marinobacter lipolyticus BF04_CF-4	Marinobacter lipolyticus BF04CF4
1047013	core	Aminicenantes bacterium SCGC AAA252-A02	Aminicenantes bacterium SCGC AAA252A02
1047171	core	Zymoseptoria tritici	Zymoseptoria tritici
1048339	core	Sporichthya polymorpha DSM 43042	Sporichthya polymorpha
1048829	periphery	Paracoccidioides sp. 'lutzii'	Paracoccidioides sp. lutzii
1048830	periphery	Mycoplasma iowae 695	Mycoplasma iowae
1048834	periphery	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1	Alicyclobacillus acidocaldarius Tc41
1048983	core	Anditalea andensis	Anditalea andensis
1049564	periphery	endosymbiont of Tevnia jerichonana (vent Tica)	endosymbiont of Tevnia
1050201	core	Allobaculum stercoricanis DSM 13633	Allobaculum stercoricanis
1050202	periphery	Actinopolyspora mortivallis DSM 44261	Actinopolyspora mortivallis
1051006	periphery	Propionibacterium acnes SK182B-JCVI	Propionibacterium acnes SK182BJCVI
1051501	periphery	Bacillus mojavensis RO-H-1 = KCTC 3706	Bacillus mojavensis
1051613	periphery	Verticillium alfalfae	Verticillium alfalfae
1051632	periphery	Sulfobacillus acidophilus TPY	Sulfobacillus acidophilus
1051646	periphery	Vibrio tubiashii ATCC 19109	Vibrio tubiashii
1051985	periphery	Neisseria weaveri LMG 5135	Neisseria weaveri
1052684	periphery	Paenibacillus polymyxa M1	Paenibacillus polymyxa M1
1054213	periphery	Acetobacteraceae bacterium AT-5844	Acetobacteraceae bacterium AT5844
1054217	core	Thermoplasmatales archaeon BRNA1	Thermoplasmatales archaeon
1054460	periphery	Streptococcus pseudopneumoniae IS7493	Streptococcus pseudopneumoniae
1054860	periphery	Streptomyces purpureus KA281	Streptomyces purpureus
1055815	periphery	Psychrobacter sp. TB67	Psychrobacter sp. TB67
1056495	periphery	Caldisphaera lagunensis DSM 15908	Caldisphaera lagunensis
1056512	periphery	Grimontia indica	Grimontia indica
1056816	periphery	Nocardia sp. BMG51109	Nocardia sp. BMG51109
1056820	periphery	Teredinibacter turnerae T7902	Teredinibacter turnerae T7902
1057002	periphery	Ensifer sp. BR816	Ensifer sp. BR816
1064535	core	Megasphaera elsdenii DSM 20460	Megasphaera elsdenii
1064537	periphery	Brachybacterium paraconglomeratum LC44	Brachybacterium paraconglomeratum
1068978	periphery	Amycolatopsis methanolica 239	Amycolatopsis methanolica
1068980	periphery	Amycolatopsis nigrescens CSC17Ta-90	Amycolatopsis nigrescens
1069080	periphery	Succinispira mobilis DSM 6222	Succinispira mobilis
1069533	periphery	Streptococcus infantarius subsp. infantarius CJ18	Streptococcus infantarius
1069534	periphery	Lactobacillus ruminis ATCC 27782	Lactobacillus ruminis ATCC 27782
1070319	core	Candidatus Glomeribacter gigasporarum BEG34	Glomeribacter gigasporarum
1070774	periphery	Halonotius sp. J07HN4	Halonotius sp. J07HN4
1071073	periphery	Bacillus sp. NSP22.2	Bacillus sp. NSP222
1071085	periphery	haloarchaeon 3A1_DGR	haloarchaeon 3A1DGR
1071379	periphery	Tetrapisispora blattae	Tetrapisispora blattae
1071400	core	Lactobacillus buchneri CD034	Lactobacillus buchneri CD034
1071679	periphery	Burkholderia grimmiae	Burkholderia grimmiae
1072685	periphery	Basilea psittacipulmonis DSM 24701	Basilea psittacipulmonis
1073999	core	Cronobacter condimenti 1330	Cronobacter condimenti
1074451	periphery	Lactobacillus curvatus CRL 705	Lactobacillus curvatus
1074488	periphery	Brachybacterium squillarum M-6-3	Brachybacterium squillarum
1074889	periphery	Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR	Blattabacterium sp. MADAR
1075090	periphery	Gordonia amarae NBRC 15530	Gordonia amarae
1075399	periphery	Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu	Blattabacterium sp. Cpu
1076550	periphery	Pantoea rwandensis	Pantoea rwandensis
1077144	periphery	Dietzia alimentaria 72	Dietzia alimentaria
1077285	periphery	Bacteroides faecis MAJ27	Bacteroides faecis
1077972	periphery	Arthrobacter globiformis NBRC 12137	Arthrobacter globiformis
1077974	periphery	Gordonia effusa NBRC 100432	Gordonia effusa
1078020	periphery	Mycobacterium thermoresistibile ATCC 19527	Mycobacterium thermoresistibile
1078083	periphery	Staphylococcus sp. HGB0015	Staphylococcus sp. HGB0015
1078085	core	Paenisporosarcina sp. HGH0030	Paenisporosarcina sp. HGH0030
1079460	periphery	Rhizobium mongolense USDA 1844	Rhizobium mongolense
1079986	periphery	Streptomyces chartreusis NRRL 12338	Streptomyces chartreusis
1080067	periphery	Citrobacter sp. S-77	Citrobacter sp. S77
1081640	periphery	Sphingomonas elodea ATCC 31461	Sphingomonas elodea
1081644	periphery	Candidatus Aquiluna sp. IMCC13023	Aquiluna sp. IMCC13023
1082705	core	Lonsdalea quercina subsp. quercina	Lonsdalea quercina
1082931	core	Pelagibacterium halotolerans B2	Pelagibacterium halotolerans
1082932	periphery	Agrobacterium tumefaciens CCNWGS0286	Agrobacterium tumefaciens CCNWGS0286
1082933	periphery	Mesorhizobium amorphae CCNWGS0123	Mesorhizobium amorphae
1085623	periphery	Glaciecola nitratireducens FR1064	Glaciecola nitratireducens
1086011	periphery	Flavobacterium frigoris PS1	Flavobacterium frigoris
1087448	periphery	Exiguobacterium antarcticum B7	Exiguobacterium antarcticum
1087481	periphery	Paenibacillus peoriae KCTC 3763	Paenibacillus peoriae
1088721	periphery	Novosphingobium pentaromativorans US6-1	Novosphingobium pentaromativorans
1088868	periphery	Commensalibacter intestini A911	Commensalibacter intestini
1088869	periphery	Gluconobacter morbifer G707	Gluconobacter morbifer
1089439	core	Fangia hongkongensis FSC776 = DSM 21703	Fangia hongkongensis
1089447	periphery	Aggregatibacter actinomycetemcomitans RhAA1	Aggregatibacter actinomycetemcomitans RhAA1
1089453	periphery	Gordonia sputi NBRC 100414	Gordonia sputi
1089455	periphery	Mobilicoccus pelagius NBRC 104925	Mobilicoccus pelagius
1089544	periphery	Amycolatopsis benzoatilytica AK 16/65	Amycolatopsis benzoatilytica
1089545	periphery	Amycolatopsis balhimycina FH 1894	Amycolatopsis balhimycina
1089546	periphery	Actinopolyspora halophila DSM 43834	Actinopolyspora halophila
1089547	core	Rudanella lutea DSM 19387	Rudanella lutea
1089548	core	Thermicanus aegyptius DSM 12793	Thermicanus aegyptius
1089549	core	Haloglycomyces albus DSM 45210	Haloglycomyces albus
1089550	periphery	Salisaeta longa DSM 21114	Salisaeta longa
1089551	core	Geminicoccus roseus DSM 18922	Geminicoccus roseus
1089552	core	Rhodovibrio salinarum DSM 9154	Rhodovibrio salinarum
1089553	core	Thermacetogenium phaeum DSM 12270	Thermacetogenium phaeum
1090318	periphery	Sphingomonas phyllosphaerae 5.2	Sphingomonas phyllosphaerae 52
1090319	periphery	Sphingomonas phyllosphaerae FA2	Sphingomonas phyllosphaerae FA2
1090320	periphery	Sphingomonas melonis DAPP-PG 224	Sphingomonas melonis
1094184	periphery	Xanthomonas campestris pv. musacearum NCPPB 4379	Xanthomonas campestris musacearum
1094466	periphery	Flavobacterium indicum GPTSA100-9 = DSM 17447	Flavobacterium indicum
1094489	periphery	Bartonella australis Aust/NH1	Bartonella australis
1094491	periphery	Bartonella bovis 91-4	Bartonella bovis
1094496	periphery	Bartonella schoenbuchensis m07a	Bartonella schoenbuchensis
1094497	periphery	Bartonella vinsonii subsp. berkhoffii str. Winnie	Bartonella vinsonii berkhoffii
1094508	core	Thermoanaerobacterium saccharolyticum JW/SL-YS485	Thermoanaerobacterium saccharolyticum
1094551	periphery	Bartonella alsatica IBS 382	Bartonella alsatica
1094553	periphery	Bartonella doshiae NCTC 12862	Bartonella doshiae
1094556	periphery	Bartonella rattimassiliensis 15908	Bartonella rattimassiliensis
1094557	periphery	Bartonella melophagi K-2C	Bartonella melophagi
1094558	periphery	Bartonella tamiae Th239	Bartonella tamiae
1094560	periphery	Bartonella taylorii 8TBB	Bartonella taylorii
1094561	core	Bartonella vinsonii subsp. arupensis Pm136co	Bartonella vinsonii arupensis
1094563	periphery	Bartonella washoensis Sb944nv	Bartonella washoensis
1094715	periphery	Fluoribacter dumoffii NY 23	Fluoribacter dumoffii
1094755	core	Bartonella sp. DB5-6	Bartonella sp. DB56
1094980	core	Methanolobus psychrophilus R15	Methanolobus psychrophilus
1095726	periphery	Streptococcus sp. SK140	Streptococcus sp. SK140
1095727	periphery	Streptococcus sp. SK643	Streptococcus sp. SK643
1095737	periphery	Streptococcus mitis SK579	Streptococcus mitis SK579
1095738	periphery	Streptococcus oralis SK1074	Streptococcus oralis SK1074
1095743	periphery	Haemophilus paraphrohaemolyticus HK411	Haemophilus paraphrohaemolyticus
1095747	periphery	Fusobacterium necrophorum subsp. funduliforme ATCC 51357	Fusobacterium necrophorum funduliforme
1095749	periphery	Pasteurella bettyae CCUG 2042	Pasteurella bettyae
1095750	periphery	Lachnoanaerobaculum saburreum F0468	Lachnoanaerobaculum saburreum F0468
1095752	periphery	Prevotella sp. oral taxon 306 str. F0472	Prevotella sp. F0472
1095767	periphery	Cellulomonas massiliensis JC225	Cellulomonas massiliensis
1095769	periphery	Herbaspirillum massiliense JC206	Herbaspirillum massiliense
1095770	periphery	Peptoniphilus timonensis JC401	Peptoniphilus timonensis
1095772	core	Timonella senegalensis JC301	Timonella senegalensis
1096546	periphery	Methylobacterium sp. GXF4	Methylobacterium sp. GXF4
1096756	periphery	Arthrobacter sp. PAO19	Arthrobacter sp. PAO19
1096769	periphery	Candidatus Pelagibacter ubique HIMB083	Pelagibacter ubique HIMB083
1096930	periphery	Novosphingobium lindaniclasticum LE124	Novosphingobium lindaniclasticum
1097668	core	Burkholderia sp. YI23	Burkholderia sp. YI23
1100720	periphery	Limnohabitans sp. Rim28	Limnohabitans sp. Rim28
1100721	core	Limnohabitans sp. Rim47	Limnohabitans sp. Rim47
1101188	periphery	Arthrobacter sp. MA-N2	Arthrobacter sp. MAN2
1101189	periphery	Paracoccus sp. N5	Paracoccus sp. N5
1101190	periphery	Methylopila sp. M107	Methylopila sp. M107
1101191	periphery	Methylobacterium sp. 10	Methylobacterium sp. 10
1101192	periphery	Methylobacterium sp. 77	Methylobacterium sp. 77
1101195	periphery	Methylophilaceae bacterium 11	Methylophilaceae bacterium 11
1104324	periphery	Pyrobaculum sp. 1860	Pyrobaculum sp. 1860
1104325	core	Enterococcus faecium NRRL B-2354	Enterococcus faecium NRRLB2354
1105029	core	Actinomyces sp. ICM39	Actinomyces sp. ICM39
1105031	periphery	Clostridium sp. MSTE9	Clostridium sp. MSTE9
1105110	periphery	Rickettsia australis str. Cutlack	Rickettsia australis
1105367	core	Paenirhodobacter enshiensis	Paenirhodobacter enshiensis
1107311	periphery	Flavobacterium enshiense DK69	Flavobacterium enshiense
1108045	periphery	Gordonia rhizosphera NBRC 16068	Gordonia rhizosphera
1108849	periphery	Penicillium rubens	Penicillium rubens
1109445	periphery	Pseudomonas stutzeri SDM-LAC	Pseudomonas stutzeri SDMLAC
1110502	core	Tistrella mobilis KA081020-065	Tistrella mobilis
